LineId,Date,Time,Level,Content,EventId,EventTemplate,ParameterList
981,Oct,10,17,34:01 test-pc kernel: [ 9684.474025][T95704] ky_dlp module exit,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['34:01', '9684.474025][T95704] ky_dlp', 'exit']"
982,Oct,10,17,34:01 test-pc kernel: [ 9684.497068][T95708] ky_dlp module initializing.,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['34:01', '9684.497068][T95708] ky_dlp', 'initializing.']"
983,Oct,10,17,34:01 test-pc kernel: [ 9684.497071][T95708] Security Module ky_dlp loaded with 4 hooks,beeb93c9,<*> test-pc kernel: [ <*> Security Module <*> loaded with <*> hooks,"['34:01', '9684.497071][T95708]', 'ky_dlp', '4']"
984,Oct,10,17,34:01 test-pc kernel: [ 9684.497072][T95708] ky_dlp kernel module add LSM hooks successfully.,ba1e19c2,<*> test-pc kernel: [ <*> <*> kernel module add LSM hooks successfully.,"['34:01', '9684.497072][T95708] ky_dlp']"
985,Oct,10,17,34:01 test-pc kernel: [ 9684.497077][T95708] ky_dlp kernel module sysfs init successfully.,8c9b742a,<*> test-pc kernel: [ <*> <*> kernel module sysfs init successfully.,"['34:01', '9684.497077][T95708] ky_dlp']"
986,Oct,10,17,34:13 test-pc kernel: [ 9696.401609][T95752] ky_dlp_ko: /usr/bin/cp is opening usb file in RDONLY mode,d8f99820,<*> test-pc kernel: [ <*> ky_dlp_ko: <*> is opening usb file in RDONLY mode,"['34:13', '9696.401609][T95752]', '/usr/bin/cp']"
987,Oct,10,17,34:29 test-pc kernel: [ 9712.022598][T95807] ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,eba24921,<*> test-pc kernel: [ <*> ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,"['34:29', '9712.022598][T95807]']"
988,Oct,10,17,34:32 test-pc kernel: [ 9714.898171][T95814] ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,eba24921,<*> test-pc kernel: [ <*> ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,"['34:32', '9714.898171][T95814]']"
989,Oct,10,17,34:38 test-pc kernel: [ 9720.710664][T95841] ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,eba24921,<*> test-pc kernel: [ <*> ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,"['34:38', '9720.710664][T95841]']"
990,Oct,10,17,34:39 test-pc kernel: [ 9722.059860][T95848] ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,eba24921,<*> test-pc kernel: [ <*> ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,"['34:39', '9722.059860][T95848]']"
991,Oct,10,17,34:40 test-pc kernel: [ 9723.540441][T95852] ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,eba24921,<*> test-pc kernel: [ <*> ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,"['34:40', '9723.540441][T95852]']"
992,Oct,10,17,34:42 test-pc kernel: [ 9724.606168][T95859] ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,eba24921,<*> test-pc kernel: [ <*> ky_dlp_ko: inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc,"['34:42', '9724.606168][T95859]']"
993,Oct,10,17,38:02 test-pc kernel: [ 9924.663975][T97687] Security Module ky_dlp removed,e52a19d3,<*> test-pc kernel: [ <*> Security Module <*> removed,"['38:02', '9924.663975][T97687]', 'ky_dlp']"
994,Oct,10,17,38:02 test-pc kernel: [ 9924.663980][T97687] ky_dlp module exit,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['38:02', '9924.663980][T97687] ky_dlp', 'exit']"
995,Oct,10,17,38:02 test-pc kernel: [ 9924.693014][T97691] ky_dlp module initializing.,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['38:02', '9924.693014][T97691] ky_dlp', 'initializing.']"
996,Oct,10,17,38:02 test-pc kernel: [ 9924.693017][T97691] Security Module ky_dlp loaded with 4 hooks,beeb93c9,<*> test-pc kernel: [ <*> Security Module <*> loaded with <*> hooks,"['38:02', '9924.693017][T97691]', 'ky_dlp', '4']"
997,Oct,10,17,38:02 test-pc kernel: [ 9924.693017][T97691] ky_dlp kernel module add LSM hooks successfully.,ba1e19c2,<*> test-pc kernel: [ <*> <*> kernel module add LSM hooks successfully.,"['38:02', '9924.693017][T97691] ky_dlp']"
998,Oct,10,17,38:02 test-pc kernel: [ 9924.693023][T97691] ky_dlp kernel module sysfs init successfully.,8c9b742a,<*> test-pc kernel: [ <*> <*> kernel module sysfs init successfully.,"['38:02', '9924.693023][T97691] ky_dlp']"
999,Oct,10,17,38:10 test-pc kernel: [ 9932.574831][T97743] ky_dlp_ko:inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc uid=1000,919d8756,<*> test-pc kernel: [ <*> <*> <*> is not permitted to write usb <*> <*> <*>,"['38:10', '9932.574831][T97743]', 'ky_dlp_ko:inode_unlink /usr/bin/rm', 'device.', 'file=abc uid=1000']"
1000,Oct,10,17,38:18 test-pc kernel: [ 9940.808573][T97926] ky_dlp_ko:inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc uid=1000,919d8756,<*> test-pc kernel: [ <*> <*> <*> is not permitted to write usb <*> <*> <*>,"['38:18', '9940.808573][T97926]', 'ky_dlp_ko:inode_unlink /usr/bin/rm', 'device.', 'file=abc uid=1000']"
1001,Oct,10,17,38:22 test-pc kernel: [ 9945.521249][T98105] ky_dlp_ko:inode_create  /usr/bin/cp is not permitted to write usb device. file=abc555 uid=1000,919d8756,<*> test-pc kernel: [ <*> <*> <*> is not permitted to write usb <*> <*> <*>,"['38:22', '9945.521249][T98105]', 'ky_dlp_ko:inode_create  /usr/bin/cp', 'device.', 'file=abc555 uid=1000']"
1002,Oct,10,17,38:31 test-pc kernel: [ 9953.732411][T98153] ky_dlp_ko:inode_create  /usr/bin/touch is not permitted to write usb device. file=abcaaf12323112321 uid=1000,919d8756,<*> test-pc kernel: [ <*> <*> <*> is not permitted to write usb <*> <*> <*>,"['38:31', '9953.732411][T98153]', 'ky_dlp_ko:inode_create  /usr/bin/touch', 'device.', 'file=abcaaf12323112321 uid=1000']"
1003,Oct,10,17,38:40 test-pc kernel: [ 9963.319441][T98186] ky_dlp_ko:inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc uid=1000,919d8756,<*> test-pc kernel: [ <*> <*> <*> is not permitted to write usb <*> <*> <*>,"['38:40', '9963.319441][T98186]', 'ky_dlp_ko:inode_unlink /usr/bin/rm', 'device.', 'file=abc uid=1000']"
1004,Oct,10,17,44:21 test-pc kernel: [10303.976009][T100977] Security Module ky_dlp removed,f81fdd8f,<*> test-pc kernel: <*> Security Module <*> removed,"['44:21', '[10303.976009][T100977]', 'ky_dlp']"
1005,Oct,10,17,44:21 test-pc kernel: [10303.976014][T100977] ky_dlp module exit,c562b3bc,<*> test-pc kernel: <*> ky_dlp module <*>,"['44:21', '[10303.976014][T100977]', 'exit']"
1006,Oct,10,17,45:29 test-pc kernel: [10371.901347][T102511] ky_dlp module initializing.,c562b3bc,<*> test-pc kernel: <*> ky_dlp module <*>,"['45:29', '[10371.901347][T102511]', 'initializing.']"
1007,Oct,10,17,45:29 test-pc kernel: [10371.901351][T102511] Security Module ky_dlp loaded with 4 hooks,7bb1e64f,<*> test-pc kernel: <*> Security Module <*> loaded with <*> hooks,"['45:29', '[10371.901351][T102511]', 'ky_dlp', '4']"
1008,Oct,10,17,45:29 test-pc kernel: [10371.901352][T102511] ky_dlp kernel module add LSM hooks successfully.,7d661fcd,<*> test-pc kernel: <*> <*> kernel module add LSM hooks successfully.,"['45:29', '[10371.901352][T102511] ky_dlp']"
1009,Oct,10,17,45:29 test-pc kernel: [10371.901358][T102511] ky_dlp kernel module sysfs init successfully.,41048a90,<*> test-pc kernel: <*> <*> kernel module sysfs init successfully.,"['45:29', '[10371.901358][T102511] ky_dlp']"
1010,Oct,10,17,45:34 test-pc kernel: [10377.526383][T102535] ky_dlp_ko:inode_unlink /usr/bin/rm is not permitted to write usb device. file=abc uid=1000,325b1d19,<*> test-pc kernel: <*> <*> <*> is not permitted to write usb device. <*> uid=1000,"['45:34', '[10377.526383][T102535]', 'ky_dlp_ko:inode_unlink /usr/bin/rm', 'file=abc']"
1011,Oct,10,17,45:37 test-pc kernel: [10379.946737][T102547] ky_dlp_ko:inode_create /usr/bin/touch is not permitted to write usb device. file=abcaaf12323112321 uid=1000,325b1d19,<*> test-pc kernel: <*> <*> <*> is not permitted to write usb device. <*> uid=1000,"['45:37', '[10379.946737][T102547]', 'ky_dlp_ko:inode_create /usr/bin/touch', 'file=abcaaf12323112321']"
1012,Oct,10,17,46:09 test-pc kernel: [10411.908721][T102673] ky_dlp_ko:inode_create /usr/bin/cp is not permitted to write usb device. file=abc555 uid=1000,325b1d19,<*> test-pc kernel: <*> <*> <*> is not permitted to write usb device. <*> uid=1000,"['46:09', '[10411.908721][T102673]', 'ky_dlp_ko:inode_create /usr/bin/cp', 'file=abc555']"
1013,Oct,10,17,46:12 test-pc kernel: [10415.010557][T102688] ky_dlp_ko:inode_create /usr/bin/cp is not permitted to write usb device. file=abc555 uid=1000,325b1d19,<*> test-pc kernel: <*> <*> <*> is not permitted to write usb device. <*> uid=1000,"['46:12', '[10415.010557][T102688]', 'ky_dlp_ko:inode_create /usr/bin/cp', 'file=abc555']"
1014,Oct,10,17,46:13 test-pc kernel: [10416.007320][T102692] ky_dlp_ko:inode_create /usr/bin/cp is not permitted to write usb device. file=abc555 uid=1000,325b1d19,<*> test-pc kernel: <*> <*> <*> is not permitted to write usb device. <*> uid=1000,"['46:13', '[10416.007320][T102692]', 'ky_dlp_ko:inode_create /usr/bin/cp', 'file=abc555']"
1015,Oct,10,17,46:14 test-pc kernel: [10416.939654][T102696] ky_dlp_ko:inode_create /usr/bin/cp is not permitted to write usb device. file=abc555 uid=1000,325b1d19,<*> test-pc kernel: <*> <*> <*> is not permitted to write usb device. <*> uid=1000,"['46:14', '[10416.939654][T102696]', 'ky_dlp_ko:inode_create /usr/bin/cp', 'file=abc555']"
1016,Oct,10,17,46:26 test-pc kernel: [10428.788113][T102735] ky_dlp_ko:inode_create /usr/bin/cp is not permitted to write usb device. file=abc555 uid=1000,325b1d19,<*> test-pc kernel: <*> <*> <*> is not permitted to write usb device. <*> uid=1000,"['46:26', '[10428.788113][T102735]', 'ky_dlp_ko:inode_create /usr/bin/cp', 'file=abc555']"
1017,Oct,10,18,40:38 test-pc kernel: [13681.482719][T122646] Modules linked in: ky_dlp(OE) uas usb_storage dlp_file_pro(OE) st iptable_filter rfcomm cmac algif_hash vboxnetadp(OE) algif_skcipher vboxnetflt(OE) af_alg vboxdrv(OE) bnep snd_soc_skl_hda_dsp snd_soc_intel_hda_dsp_common snd_soc_hdac_hdmi snd_soc_dmic hid_generic x86_pkg_temp_thermal intel_powerclamp mei_hdcp coretemp intel_rapl_msr kvm_intel kvm snd_hda_codec_hdmi snd_hda_codec_realtek snd_hda_codec_generic crct10dif_pclmul crc32_pclmul snd_sof_pci snd_sof_intel_byt snd_sof_intel_ipc snd_sof_intel_hda_common snd_soc_hdac_hda ghash_clmulni_intel snd_sof_xtensa_dsp snd_sof_intel_hda snd_sof iwlmvm snd_hda_ext_core rapl snd_soc_acpi_intel_match uvcvideo intel_cstate snd_soc_acpi btusb videobuf2_vmalloc btrtl snd_soc_core videobuf2_memops videobuf2_v4l2 mac80211 usbhid btbcm snd_compress videobuf2_common btintel ac97_bus bluetooth joydev snd_pcm_dmaengine videodev snd_hda_intel wmi_bmof libarc4 mc hid snd_intel_dspcfg ecdh_generic ecc intel_wmi_thunderbolt,460be061,<*> test-pc kernel: <*> Modules linked in: ky_dlp(OE) uas usb_storage dlp_file_pro(OE) st iptable_filter rfcomm cmac algif_hash vboxnetadp(OE) algif_skcipher vboxnetflt(OE) af_alg vboxdrv(OE) bnep snd_soc_skl_hda_dsp snd_soc_intel_hda_dsp_common snd_soc_hdac_hdmi snd_soc_dmic hid_generic x86_pkg_temp_thermal intel_powerclamp mei_hdcp coretemp intel_rapl_msr kvm_intel kvm snd_hda_codec_hdmi snd_hda_codec_realtek snd_hda_codec_generic crct10dif_pclmul crc32_pclmul snd_sof_pci snd_sof_intel_byt snd_sof_intel_ipc snd_sof_intel_hda_common snd_soc_hdac_hda ghash_clmulni_intel snd_sof_xtensa_dsp snd_sof_intel_hda snd_sof iwlmvm snd_hda_ext_core rapl snd_soc_acpi_intel_match uvcvideo intel_cstate snd_soc_acpi btusb videobuf2_vmalloc btrtl snd_soc_core videobuf2_memops videobuf2_v4l2 mac80211 usbhid btbcm snd_compress videobuf2_common btintel ac97_bus bluetooth joydev snd_pcm_dmaengine videodev snd_hda_intel wmi_bmof libarc4 mc hid snd_intel_dspcfg ecdh_generic ecc intel_wmi_thunderbolt,"['40:38', '[13681.482719][T122646]']"
1018,Oct,10,18,40:38 test-pc kernel: [13681.482761][T122646]  snd_hda_codec e1000e snd_hda_core iwlwifi snd_hwdep snd_pcm thunderbolt thinkpad_acpi nvram ledtrig_audio cfg80211 mei_me intel_pch_thermal snd_seq_midi mei snd_seq_midi_event processor_thermal_device intel_rapl_common snd_rawmidi intel_soc_dts_iosf ucsi_acpi typec_ucsi typec snd_seq snd_seq_device snd_timer snd soundcore int3403_thermal int340x_thermal_zone intel_hid int3400_thermal sparse_keymap acpi_thermal_rel acpi_pad sch_fq_codel vmwgfx ttm parport_pc ppdev lp parport ramoops reed_solomon efi_pstore ip_tables x_tables autofs4 nls_iso8859_1 multipath linear rtsx_pci_sdmmc i915 aesni_intel glue_helper crypto_simd cryptd input_leds psmouse serio_raw nvme i2c_algo_bit drm_kms_helper syscopyarea sysfillrect sysimgblt fb_sys_fops cec nvme_core drm rtsx_pci wmi video pinctrl_cannonlake mac_hid [last unloaded: ky_dlp],0626a324,<*> test-pc kernel: <*> <*> <*> <*> <*> <*> snd_pcm <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> intel_soc_dts_iosf <*> <*> <*> snd_seq snd_seq_device snd_timer snd soundcore int3403_thermal int340x_thermal_zone intel_hid int3400_thermal <*> acpi_thermal_rel <*> sch_fq_codel vmwgfx ttm parport_pc ppdev lp parport ramoops reed_solomon efi_pstore ip_tables x_tables autofs4 nls_iso8859_1 multipath linear rtsx_pci_sdmmc i915 aesni_intel glue_helper crypto_simd cryptd <*> <*> serio_raw <*> <*> drm_kms_helper syscopyarea sysfillrect <*> <*> <*> <*> drm rtsx_pci wmi video pinctrl_cannonlake mac_hid [last unloaded: <*>,"['40:38', '[13681.482761][T122646]', 'snd_hda_codec', 'e1000e snd_hda_core iwlwifi snd_hwdep', 'thunderbolt', 'thinkpad_acpi', 'nvram', 'ledtrig_audio', 'cfg80211', 'mei_me', 'intel_pch_thermal snd_seq_midi mei snd_seq_midi_event processor_thermal_device intel_rapl_common snd_rawmidi', 'ucsi_acpi', 'typec_ucsi typec', 'sparse_keymap', 'acpi_pad', 'input_leds psmouse', 'nvme i2c_algo_bit', 'sysimgblt', 'fb_sys_fops cec nvme_core', 'ky_dlp]']"
1019,May,24,00,56:54 test-pc kernel: [312149.431602][ T4492] [file ======  ky_dlp.ko----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['56:54', '[312149.431602][', 'ky_dlp.ko-----------']"
1020,May,24,00,57:05 test-pc kernel: [312159.988050][ T4492] [file ======  libgstdvdlpcmdec.so----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312159.988050][', 'libgstdvdlpcmdec.so-----------']"
1021,May,24,00,57:05 test-pc kernel: [312160.266098][ T4492] [file ======  ky_dlp.ko----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.266098][', 'ky_dlp.ko-----------']"
1022,May,24,00,57:05 test-pc kernel: [312160.266378][ T4492] [file ======  kydlp-control.preinst----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.266378][', 'kydlp-control.preinst-----------']"
1023,May,24,00,57:05 test-pc kernel: [312160.266509][ T4492] [file ======  kydlp-control.preinst----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.266509][', 'kydlp-control.preinst-----------']"
1024,May,24,00,57:05 test-pc kernel: [312160.267153][ T4492] [file ======  kydlp-control.prerm----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.267153][', 'kydlp-control.prerm-----------']"
1025,May,24,00,57:05 test-pc kernel: [312160.267290][ T4492] [file ======  kydlp-control.prerm----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.267290][', 'kydlp-control.prerm-----------']"
1026,May,24,00,57:05 test-pc kernel: [312160.267912][ T4492] [file ======  kydlp-control.postinst----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.267912][', 'kydlp-control.postinst-----------']"
1027,May,24,00,57:05 test-pc kernel: [312160.268043][ T4492] [file ======  kydlp-control.postinst----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.268043][', 'kydlp-control.postinst-----------']"
1028,May,24,00,57:05 test-pc kernel: [312160.268635][ T4492] [file ======  kydlp-control.postrm----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.268635][', 'kydlp-control.postrm-----------']"
1029,May,24,00,57:05 test-pc kernel: [312160.268767][ T4492] [file ======  kydlp-control.postrm----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.268767][', 'kydlp-control.postrm-----------']"
1030,May,24,00,57:05 test-pc kernel: [312160.269365][ T4492] [file ======  kydlp-control----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.269365][', 'kydlp-control-----------']"
1031,May,24,00,57:05 test-pc kernel: [312160.269538][ T4492] [file ======  ky_dlp.ko----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:05', '[312160.269538][', 'ky_dlp.ko-----------']"
1032,May,24,00,57:06 test-pc kernel: [312161.178189][ T4492] [file ======  kylin-dlp-send----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:06', '[312161.178189][', 'kylin-dlp-send-----------']"
1033,May,24,00,57:07 test-pc kernel: [312162.696524][ T4492] [file ======  kydlp-send----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:07', '[312162.696524][', 'kydlp-send-----------']"
1034,May,24,00,57:13 test-pc kernel: [312168.682915][ T4492] [file ======  libgstdvdlpcmdec.so----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:13', '[312168.682915][', 'libgstdvdlpcmdec.so-----------']"
1035,May,24,01,57:25 test-pc kernel: [315780.845212][ T4492] [file ======  ky_dlp.ko----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:25', '[315780.845212][', 'ky_dlp.ko-----------']"
1036,May,24,01,57:36 test-pc kernel: [315791.379682][ T4492] [file ======  libgstdvdlpcmdec.so----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.379682][', 'libgstdvdlpcmdec.so-----------']"
1037,May,24,01,57:36 test-pc kernel: [315791.697937][ T4492] [file ======  ky_dlp.ko----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.697937][', 'ky_dlp.ko-----------']"
1038,May,24,01,57:36 test-pc kernel: [315791.698214][ T4492] [file ======  kydlp-control.preinst----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.698214][', 'kydlp-control.preinst-----------']"
1039,May,24,01,57:36 test-pc kernel: [315791.698378][ T4492] [file ======  kydlp-control.preinst----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.698378][', 'kydlp-control.preinst-----------']"
1040,May,24,01,57:36 test-pc kernel: [315791.699177][ T4492] [file ======  kydlp-control.prerm----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.699177][', 'kydlp-control.prerm-----------']"
1041,May,24,01,57:36 test-pc kernel: [315791.699364][ T4492] [file ======  kydlp-control.prerm----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.699364][', 'kydlp-control.prerm-----------']"
1042,May,24,01,57:36 test-pc kernel: [315791.700598][ T4492] [file ======  kydlp-control.postinst----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.700598][', 'kydlp-control.postinst-----------']"
1043,May,24,01,57:36 test-pc kernel: [315791.700793][ T4492] [file ======  kydlp-control.postinst----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.700793][', 'kydlp-control.postinst-----------']"
1044,May,24,01,57:36 test-pc kernel: [315791.701738][ T4492] [file ======  kydlp-control.postrm----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.701738][', 'kydlp-control.postrm-----------']"
1045,May,24,01,57:36 test-pc kernel: [315791.701915][ T4492] [file ======  kydlp-control.postrm----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.701915][', 'kydlp-control.postrm-----------']"
1046,May,24,01,57:36 test-pc kernel: [315791.702785][ T4492] [file ======  kydlp-control----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.702785][', 'kydlp-control-----------']"
1047,May,24,01,57:36 test-pc kernel: [315791.703060][ T4492] [file ======  ky_dlp.ko----------- ],d6c502f3,<*> test-pc kernel: <*> T4492] [file ====== <*> ],"['57:36', '[315791.703060][', 'ky_dlp.ko-----------']"
